Location,Tournament,Date,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,B365W,B365L
London,Wimbledon,28/06/10,Djokovic N.,Hewitt L.,3,26,7.0,5.0,6.0,4.0,3.0,6.0,6.0,4.0,,,3.0,1.0,1.8,1.9
London,Wimbledon,28/06/10,Lu Y.H.,Roddick A.,82,7,4.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,9.0,7.0,3.0,2.0,12.0,1.02
London,Wimbledon,28/06/10,Soderling R.,Ferrer D.,6,11,6.0,2.0,5.0,7.0,6.0,2.0,3.0,6.0,7.0,5.0,3.0,2.0,1.08,7.0
London,Wimbledon,28/06/10,Murray A.,Querrey S.,4,21,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.14,5.0
London,Wimbledon,28/06/10,Nadal R.,Mathieu P.H.,1,66,6.0,4.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.08,7.0
London,Wimbledon,30/06/10,Berdych T.,Federer R.,13,2,6.0,4.0,3.0,6.0,6.0,1.0,6.0,4.0,,,3.0,1.0,5.0,1.16
London,Wimbledon,30/06/10,Djokovic N.,Lu Y.H.,3,82,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.12,6.0
London,Wimbledon,30/06/10,Nadal R.,Soderling R.,1,6,3.0,6.0,6.0,3.0,7.0,6.0,6.0,1.0,,,3.0,1.0,1.66,2.2
London,Wimbledon,30/06/10,Murray A.,Tsonga J.W.,4,10,6.0,7.0,7.0,6.0,6.0,2.0,6.0,2.0,,,3.0,1.0,1.22,4.33
London,Wimbledon,02/07/10,Berdych T.,Djokovic N.,13,3,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,2.0,1.8
London,Wimbledon,02/07/10,Nadal R.,Murray A.,1,4,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.57,2.37
London,Wimbledon,04/07/10,Nadal R.,Berdych T.,1,13,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,1.3,3.5
London,Wimbledon,01/07/2019,Tipsarevic J.,Nishioka Y.,288,68,6.0,4.0,6.0,7.0,6.0,2.0,5.0,7.0,6.0,2.0,3.0,2.0,2.1,1.72
London,Wimbledon,01/07/2019,Anderson K.,Herbert P.H.,8,39,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.36,3.2
London,Wimbledon,01/07/2019,Lopez F.,Giron M.,54,155,6.0,4.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.25,4.0
London,Wimbledon,01/07/2019,Bautista Agut R.,Gojowczyk P.,22,121,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.05,11.0
London,Wimbledon,01/07/2019,Opelka R.,Stebe C.M.,63,518,6.0,3.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,1.12,6.0
London,Wimbledon,01/07/2019,Wawrinka S.,Bemelmans R.,19,171,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.14,5.5
London,Wimbledon,01/07/2019,Mayer L.,Gulbis E.,59,92,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,1.8,2.0
London,Wimbledon,01/07/2019,Khachanov K.,Kwon S.W.,9,125,7.0,6.0,6.0,4.0,4.0,6.0,7.0,5.0,,,3.0,1.0,1.25,4.0
London,Wimbledon,01/07/2019,Darcis S.,Zverev M.,221,213,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.66,2.2
London,Wimbledon,01/07/2019,Kudla D.,Jaziri M.,111,100,6.0,4.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,1.14,5.5
London,Wimbledon,01/07/2019,Seppi A.,Jarry N.,73,53,6.0,3.0,6.0,7.0,6.0,1.0,6.0,2.0,,,3.0,1.0,2.0,1.8
London,Wimbledon,01/07/2019,Auger-Aliassime F.,Pospisil V.,21,187,5.0,7.0,6.0,2.0,6.0,4.0,6.0,3.0,,,3.0,1.0,1.06,10.0
London,Wimbledon,01/07/2019,Djokovic N.,Kohlschreiber P.,1,57,6.0,3.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,1.03,15.0
London,Wimbledon,01/07/2019,Haase R.,Kovalik J.,76,165,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,1.22,4.33
London,Wimbledon,01/07/2019,Fabbiano T.,Tsitsipas S.,89,6,6.0,4.0,3.0,6.0,6.0,4.0,6.0,7.0,6.0,3.0,3.0,2.0,6.5,1.11
London,Wimbledon,01/07/2019,Pella G.,Copil M.,26,88,7.0,6.0,5.0,7.0,6.0,3.0,6.0,4.0,,,3.0,1.0,2.0,1.8
London,Wimbledon,01/07/2019,Cuevas P.,Dzumhur D.,45,91,4.0,6.0,7.0,6.0,2.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,1.8,2.0
London,Wimbledon,01/07/2019,Karlovic I.,Arnaboldi A.,80,219,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.25,4.0
London,Wimbledon,01/07/2019,Popyrin A.,Carreno Busta P.,101,50,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,1.57,2.37
London,Wimbledon,01/07/2019,Vesely J.,Zverev A.,124,5,4.0,6.0,6.0,3.0,6.0,2.0,7.0,5.0,,,3.0,1.0,4.33,1.22
London,Wimbledon,01/07/2019,Hurkacz H.,Lajovic D.,48,36,6.0,3.0,4.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.3,3.5
London,Wimbledon,01/07/2019,Verdasco F.,Majchrzak K.,37,108,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,2.0,1.8
London,Wimbledon,01/07/2019,Medvedev D.,Lorenzi P.,13,106,6.0,3.0,7.0,6.0,7.0,6.0,,,,,3.0,0.0,1.01,23.0
London,Wimbledon,01/07/2019,Paire B.,Londero J.I.,32,60,4.0,6.0,6.0,4.0,6.0,4.0,7.0,6.0,,,3.0,1.0,1.3,3.5
London,Wimbledon,01/07/2019,Humbert U.,Monfils G.,66,15,6.0,7.0,3.0,6.0,6.0,4.0,7.0,5.0,3.0,0.0,2.0,2.0,3.5,1.3
London,Wimbledon,01/07/2019,Chardy J.,Klizan M.,81,56,3.0,6.0,6.0,0.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.28,3.75
London,Wimbledon,01/07/2019,Raonic M.,Gunneswaran P.,17,93,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.05,11.0
London,Wimbledon,01/07/2019,Moutet C.,Dimitrov G.,84,49,2.0,6.0,3.0,6.0,7.0,6.0,6.0,3.0,6.0,1.0,3.0,2.0,4.5,1.2
London,Wimbledon,01/07/2019,Edmund K.,Munar J.,30,90,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.1,7.0
London,Wimbledon,01/07/2019,Granollers M.,Sonego L.,105,46,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,2.2,1.66
London,Wimbledon,01/07/2019,Goffin D.,Klahn B.,23,87,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.04,13.0
London,Wimbledon,01/07/2019,Kecmanovic M.,Carballes Baena R.,67,74,2.0,6.0,6.0,3.0,6.0,3.0,6.0,1.0,,,3.0,1.0,1.44,2.75
London,Wimbledon,02/07/2019,De Minaur A.,Cecchinato M.,29,41,6.0,0.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.2,4.5
London,Wimbledon,02/07/2019,Evans D.,Delbonis F.,61,75,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.08,8.0
London,Wimbledon,02/07/2019,Nishikori K.,Monteiro T.,7,113,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.05,11.0
London,Wimbledon,02/07/2019,Basilashvili N.,Ward J.,16,195,2.0,6.0,4.0,6.0,6.0,4.0,6.0,4.0,8.0,6.0,3.0,2.0,1.57,2.37
London,Wimbledon,02/07/2019,Johnson S.,Ramos-Vinolas A.,71,99,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.16,5.0
London,Wimbledon,02/07/2019,Kyrgios N.,Thompson J.,43,44,7.0,6.0,3.0,6.0,7.0,6.0,0.0,6.0,6.0,1.0,3.0,2.0,1.36,3.2
London,Wimbledon,02/07/2019,Baghdatis M.,Schnur B.,135,112,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.66,2.2
London,Wimbledon,02/07/2019,Berrettini M.,Bedene A.,20,85,3.0,6.0,6.0,3.0,6.0,2.0,7.0,6.0,,,3.0,1.0,1.2,4.5
London,Wimbledon,02/07/2019,Querrey S.,Thiem D.,65,4,6.0,7.0,7.0,6.0,6.0,3.0,6.0,0.0,,,3.0,1.0,2.3,1.61
London,Wimbledon,02/07/2019,Simon G.,Caruso S.,25,123,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.3,3.5
London,Wimbledon,02/07/2019,Norrie C.,Istomin D.,55,115,6.0,2.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,1.5,2.62
London,Wimbledon,02/07/2019,Rublev A.,Garin C.,79,34,4.0,6.0,6.0,4.0,7.0,5.0,6.0,4.0,,,3.0,1.0,2.62,1.5
London,Wimbledon,02/07/2019,Koepfer D.,Krajinovic F.,130,52,6.0,3.0,4.0,6.0,7.0,6.0,6.0,1.0,,,3.0,1.0,2.2,1.66
London,Wimbledon,02/07/2019,Clarke J.,Rubin N.,169,182,4.0,6.0,7.0,5.0,6.0,4.0,6.0,4.0,,,3.0,1.0,2.75,1.44
London,Wimbledon,02/07/2019,Federer R.,Harris L.,3,86,3.0,6.0,6.0,1.0,6.0,2.0,6.0,2.0,,,3.0,1.0,1.01,23.0
London,Wimbledon,02/07/2019,Sandgren T.,Uchiyama Y.,94,180,3.0,6.0,6.0,2.0,6.0,4.0,6.0,3.0,,,3.0,1.0,1.66,2.2
London,Wimbledon,02/07/2019,Tsonga J.W.,Tomic B.,72,96,6.0,2.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,1.2,4.5
London,Wimbledon,02/07/2019,Struff J.L.,Albot R.,33,40,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.28,3.75
London,Wimbledon,02/07/2019,Fritz T.,Berdych T.,31,110,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.4,3.0
London,Wimbledon,02/07/2019,Schwartzman D.,Ebden M.,24,95,6.0,4.0,3.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,1.44,2.75
London,Wimbledon,02/07/2019,Berankis R.,Shapovalov D.,77,27,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,7.0,1.1
London,Wimbledon,02/07/2019,Nadal R.,Sugita Y.,2,274,6.0,3.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,1.02,17.0
London,Wimbledon,02/07/2019,Millman J.,Dellien H.,64,83,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,1.07,9.0
London,Wimbledon,02/07/2019,Fognini F.,Tiafoe F.,10,38,5.0,7.0,6.0,4.0,6.0,3.0,4.0,6.0,6.0,4.0,3.0,2.0,1.72,2.1
London,Wimbledon,02/07/2019,Kukushkin M.,Andujar P.,58,78,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,1.2,4.5
London,Wimbledon,02/07/2019,Barrere G.,Bublik A.,116,82,3.0,6.0,6.0,4.0,6.0,3.0,6.0,3.0,,,3.0,1.0,2.1,1.72
London,Wimbledon,02/07/2019,Djere L.,Andreozzi G.,35,114,3.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,1.33,3.4
London,Wimbledon,02/07/2019,Cilic M.,Mannarino A.,18,42,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.3,3.5
London,Wimbledon,02/07/2019,Fucsovics M.,Novak D.,51,104,3.0,6.0,6.0,4.0,7.0,6.0,6.0,2.0,,,3.0,1.0,1.8,2.0
London,Wimbledon,02/07/2019,Isner J.,Ruud C.,12,62,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.28,3.75
London,Wimbledon,02/07/2019,Sousa J.,Jubb P.,69,431,6.0,0.0,6.0,3.0,6.0,7.0,6.0,1.0,,,3.0,1.0,1.22,4.33
London,Wimbledon,02/07/2019,Pouille L.,Gasquet R.,28,47,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,1.61,2.3
London,Wimbledon,03/07/2019,Vesely J.,Cuevas P.,124,45,4.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.28,3.75
London,Wimbledon,03/07/2019,Paire B.,Kecmanovic M.,32,67,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,1.66,2.2
London,Wimbledon,03/07/2019,Opelka R.,Wawrinka S.,63,19,7.0,5.0,3.0,6.0,4.0,6.0,6.0,4.0,8.0,6.0,3.0,2.0,5.0,1.16
London,Wimbledon,03/07/2019,Fabbiano T.,Karlovic I.,89,80,6.0,3.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,4.0,3.0,2.0,1.9,1.9
London,Wimbledon,03/07/2019,Medvedev D.,Popyrin A.,13,101,6.0,7.0,6.0,1.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.22,4.33
London,Wimbledon,03/07/2019,Goffin D.,Chardy J.,23,81,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,1.3,3.5
London,Wimbledon,03/07/2019,Hurkacz H.,Mayer L.,48,59,6.0,7.0,6.0,1.0,7.0,6.0,6.0,3.0,,,3.0,1.0,1.44,2.75
London,Wimbledon,03/07/2019,Raonic M.,Haase R.,17,76,7.0,6.0,7.0,5.0,7.0,6.0,,,,,3.0,0.0,1.11,6.5
London,Wimbledon,03/07/2019,Bautista Agut R.,Darcis S.,22,221,6.0,3.0,6.0,2.0,4.0,2.0,,,,,2.0,0.0,1.05,11.0
London,Wimbledon,03/07/2019,Verdasco F.,Edmund K.,37,30,4.0,6.0,4.0,6.0,7.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,2.37,1.57
London,Wimbledon,03/07/2019,Khachanov K.,Lopez F.,9,54,4.0,6.0,6.0,4.0,7.0,5.0,6.0,4.0,,,3.0,1.0,1.72,2.1
London,Wimbledon,03/07/2019,Pella G.,Seppi A.,26,73,6.0,4.0,4.0,6.0,4.0,6.0,7.0,5.0,6.0,1.0,3.0,2.0,2.5,1.53
London,Wimbledon,03/07/2019,Humbert U.,Granollers M.,66,105,6.0,4.0,7.0,6.0,7.0,5.0,,,,,3.0,0.0,2.2,1.66
London,Wimbledon,03/07/2019,Auger-Aliassime F.,Moutet C.,21,84,6.0,3.0,4.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,1.14,5.5
London,Wimbledon,03/07/2019,Anderson K.,Tipsarevic J.,8,288,6.0,4.0,6.0,7.0,6.0,1.0,6.0,4.0,,,3.0,1.0,1.07,9.0
London,Wimbledon,03/07/2019,Djokovic N.,Kudla D.,1,111,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.01,26.0
London,Wimbledon,04/07/2019,Johnson S.,De Minaur A.,71,29,3.0,6.0,7.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,2.0,2.37,1.57
London,Wimbledon,04/07/2019,Millman J.,Djere L.,64,35,6.0,3.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,1.3,3.5
London,Wimbledon,04/07/2019,Querrey S.,Rublev A.,65,79,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.16,5.0
London,Wimbledon,04/07/2019,Struff J.L.,Fritz T.,33,31,6.0,4.0,6.0,3.0,5.0,7.0,7.0,6.0,,,3.0,1.0,2.2,1.66
London,Wimbledon,04/07/2019,Evans D.,Basilashvili N.,61,16,6.0,3.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,1.28,3.75
London,Wimbledon,04/07/2019,Kukushkin M.,Isner J.,58,12,6.0,4.0,6.0,7.0,4.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,4.0,1.25
London,Wimbledon,04/07/2019,Nishikori K.,Norrie C.,7,55,6.0,4.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,1.14,5.5
London,Wimbledon,04/07/2019,Sousa J.,Cilic M.,69,18,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,6.0,1.12
London,Wimbledon,04/07/2019,Tsonga J.W.,Berankis R.,72,77,7.0,6.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.08,8.0
London,Wimbledon,04/07/2019,Federer R.,Clarke J.,3,169,6.0,1.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,1.005,34.0
London,Wimbledon,04/07/2019,Pouille L.,Barrere G.,28,116,6.0,1.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.2,4.5
London,Wimbledon,04/07/2019,Sandgren T.,Simon G.,94,25,6.0,2.0,6.0,3.0,4.0,6.0,3.0,6.0,8.0,6.0,3.0,2.0,5.0,1.16
London,Wimbledon,04/07/2019,Fognini F.,Fucsovics M.,10,51,6.0,7.0,6.0,4.0,7.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,1.66,2.2
London,Wimbledon,04/07/2019,Nadal R.,Kyrgios N.,2,43,6.0,3.0,3.0,6.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.25,4.0
London,Wimbledon,04/07/2019,Berrettini M.,Baghdatis M.,20,135,6.0,1.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.11,6.5
London,Wimbledon,04/07/2019,Schwartzman D.,Koepfer D.,24,130,6.0,0.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,1.36,3.2
London,Wimbledon,05/07/2019,Raonic M.,Opelka R.,17,63,7.0,6.0,6.0,2.0,6.0,1.0,,,,,3.0,0.0,1.33,3.4
London,Wimbledon,05/07/2019,Paire B.,Vesely J.,32,124,5.0,7.0,7.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,1.72,2.1
London,Wimbledon,05/07/2019,Bautista Agut R.,Khachanov K.,22,9,6.0,3.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,1.5,2.62
London,Wimbledon,05/07/2019,Pella G.,Anderson K.,26,8,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,6.0,1.12
London,Wimbledon,05/07/2019,Goffin D.,Medvedev D.,23,13,4.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,7.0,5.0,3.0,2.0,1.9,1.9
London,Wimbledon,05/07/2019,Djokovic N.,Hurkacz H.,1,48,7.0,5.0,6.0,7.0,6.0,1.0,6.0,4.0,,,3.0,1.0,1.01,23.0
London,Wimbledon,05/07/2019,Verdasco F.,Fabbiano T.,37,89,6.0,4.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,1.57,2.37
London,Wimbledon,05/07/2019,Humbert U.,Auger-Aliassime F.,66,21,6.0,4.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,4.33,1.22
London,Wimbledon,06/07/2019,Nishikori K.,Johnson S.,7,71,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.2,4.5
London,Wimbledon,06/07/2019,Querrey S.,Millman J.,65,64,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,1.28,3.75
London,Wimbledon,06/07/2019,Sandgren T.,Fognini F.,94,10,6.0,3.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,3.5,1.3
London,Wimbledon,06/07/2019,Kukushkin M.,Struff J.L.,58,33,6.0,3.0,7.0,6.0,4.0,6.0,7.0,5.0,,,3.0,1.0,4.33,1.22
London,Wimbledon,06/07/2019,Berrettini M.,Schwartzman D.,20,24,6.0,7.0,7.0,6.0,4.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,1.3,3.5
London,Wimbledon,06/07/2019,Nadal R.,Tsonga J.W.,2,72,6.0,2.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.16,5.0
London,Wimbledon,06/07/2019,Federer R.,Pouille L.,3,28,7.0,5.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,1.08,8.0
London,Wimbledon,06/07/2019,Sousa J.,Evans D.,69,61,4.0,6.0,6.0,4.0,7.0,5.0,4.0,6.0,6.0,4.0,3.0,2.0,3.2,1.36
London,Wimbledon,08/07/2019,Goffin D.,Verdasco F.,23,37,7.0,6.0,2.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.33,3.4
London,Wimbledon,08/07/2019,Nadal R.,Sousa J.,2,69,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.02,17.0
London,Wimbledon,08/07/2019,Bautista Agut R.,Paire B.,22,32,6.0,3.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,1.22,4.33
London,Wimbledon,08/07/2019,Querrey S.,Sandgren T.,65,94,6.0,4.0,6.0,7.0,7.0,6.0,7.0,6.0,,,3.0,1.0,1.16,5.0
London,Wimbledon,08/07/2019,Djokovic N.,Humbert U.,1,66,6.0,3.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.02,17.0
London,Wimbledon,08/07/2019,Pella G.,Raonic M.,26,17,3.0,6.0,4.0,6.0,6.0,3.0,7.0,6.0,8.0,6.0,3.0,2.0,4.5,1.2
London,Wimbledon,08/07/2019,Nishikori K.,Kukushkin M.,7,58,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.12,6.0
London,Wimbledon,08/07/2019,Federer R.,Berrettini M.,3,20,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.1,7.0
London,Wimbledon,10/07/2019,Djokovic N.,Goffin D.,1,23,6.0,4.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,1.08,8.0
London,Wimbledon,10/07/2019,Bautista Agut R.,Pella G.,22,26,7.0,5.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,1.2,4.5
London,Wimbledon,10/07/2019,Federer R.,Nishikori K.,3,7,4.0,6.0,6.0,1.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.11,6.5
London,Wimbledon,10/07/2019,Nadal R.,Querrey S.,2,65,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.12,6.0
London,Wimbledon,12/07/2019,Djokovic N.,Bautista Agut R.,1,22,6.0,2.0,4.0,6.0,6.0,3.0,6.0,2.0,,,3.0,1.0,1.08,8.0
London,Wimbledon,12/07/2019,Federer R.,Nadal R.,3,2,7.0,6.0,1.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,2.1,1.72
London,Wimbledon,14/07/2019,Djokovic N.,Federer R.,1,3,7.0,6.0,1.0,6.0,7.0,6.0,4.0,6.0,13.0,12.0,3.0,2.0,1.55,2.6
London,Wimbledon,03/07/17,Querrey S.,Fabbiano T.,28,91,7.0,6.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,1.2,4.5
London,Wimbledon,03/07/17,Herbert P.H.,Kyrgios N.,70,20,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,5.5,1.14
London,Wimbledon,03/07/17,Monteiro T.,Whittington A.,100,210,4.0,6.0,6.0,3.0,7.0,6.0,7.0,6.0,,,3.0,1.0,4.33,1.22
London,Wimbledon,03/07/17,Janowicz J.,Shapovalov D.,141,164,6.0,4.0,3.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,1.8,2.0
London,Wimbledon,03/07/17,Brown D.,Sousa J.,97,62,3.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,1.4,3.0
London,Wimbledon,03/07/17,Basilashvili N.,Berlocq C.,54,80,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,1.5,2.62
London,Wimbledon,03/07/17,Bolelli S.,Lu Y.H.,312,75,6.0,3.0,1.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.36,3.25
London,Wimbledon,03/07/17,Paire B.,Dutra Silva R.,46,473,6.0,4.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,1.16,5.0
London,Wimbledon,03/07/17,Khachanov K.,Kuznetsov An.,34,76,7.0,6.0,2.0,6.0,6.0,3.0,1.0,6.0,6.0,2.0,3.0,2.0,1.44,2.75
London,Wimbledon,03/07/17,Tsonga J.W.,Norrie C.,10,221,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,1.03,15.0
London,Wimbledon,03/07/17,Murray A.,Bublik A.,1,135,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.03,15.0
London,Wimbledon,03/07/17,Nishikori K.,Cecchinato M.,9,102,6.0,2.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,1.02,10.5
London,Wimbledon,03/07/17,Anderson K.,Verdasco F.,42,35,2.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,,,3.0,1.0,1.57,2.37
London,Wimbledon,03/07/17,Young D.,Istomin D.,43,72,5.0,7.0,6.0,4.0,6.0,4.0,4.0,2.0,,,2.0,1.0,1.61,2.25
London,Wimbledon,03/07/17,Bautista Agut R.,Haider-Maurer A.,19,1039,6.0,3.0,6.0,1.0,6.0,2.0,,,,,3.0,0.0,1.04,13.0
London,Wimbledon,03/07/17,Pouille L.,Jaziri M.,16,77,6.0,7.0,6.0,4.0,6.0,4.0,7.0,6.0,,,3.0,1.0,1.08,8.0
London,Wimbledon,03/07/17,Gojowczyk P.,Copil M.,140,85,7.0,6.0,2.0,6.0,6.0,3.0,6.0,1.0,,,3.0,1.0,1.8,2.0
London,Wimbledon,03/07/17,Stakhovsky S.,Benneteau J.,122,81,6.0,3.0,7.0,6.0,2.0,6.0,6.0,2.0,,,3.0,1.0,1.8,2.0
London,Wimbledon,03/07/17,Seppi A.,Gombos N.,87,93,6.0,2.0,3.0,6.0,6.0,2.0,6.0,1.0,,,3.0,1.0,1.2,4.5
London,Wimbledon,03/07/17,Cilic M.,Kohlschreiber P.,6,60,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,1.16,5.0
London,Wimbledon,03/07/17,Nadal R.,Millman J.,2,137,6.0,1.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,1.04,13.0
London,Wimbledon,03/07/17,Mayer F.,Troicki V.,114,40,6.0,1.0,,,,,,,,,1.0,0.0,1.53,2.5
London,Wimbledon,03/07/17,Bedene A.,Karlovic I.,58,23,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,3.0,2.0,2.75,1.44
London,Wimbledon,03/07/17,Fognini F.,Tursunov D.,29,715,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,1.1,7.0
London,Wimbledon,03/07/17,Rosol L.,Laaksonen H.,214,104,4.0,6.0,7.0,5.0,6.0,3.0,6.0,4.0,,,3.0,1.0,1.28,3.75
London,Wimbledon,03/07/17,Muller G.,Fucsovics M.,26,109,7.0,5.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,1.14,5.5
London,Wimbledon,03/07/17,Bemelmans R.,Haas T.,124,258,6.0,2.0,3.0,6.0,6.0,3.0,7.0,5.0,,,3.0,1.0,3.0,1.4
London,Wimbledon,03/07/17,Vesely J.,Marchenko I.,48,117,6.0,1.0,4.0,6.0,4.0,6.0,7.0,5.0,6.0,1.0,3.0,2.0,1.44,2.75
